ID,Nombre de la comunidad,Priori_500,Justifi_Prio_500,Priori_1000,Priorizadas,Cod_DANE_Dep,Departamento,Cod_DANE_Mun,Municipio,Región geográfica,18.¿Cúantas viviendas hay en su comunidad?,Inversión Estimada,Potencia Estimada kWp,x,y
4058,MANNATU,NO,N.A,NO,NO,44,LA GUAJIRA,44001,RIOHACHA,CARIBE,,972000000,20,-72.7236719229999,11.419751073
4059,JUNTA DE ACCION COMUNAL LA ZORRA,NO,N.A,NO,NO,23,CÓRDOBA,23466,MONTELÍBANO,CARIBE,,972000000,20,-75.7606822297999,7.88632292388
4060,JUNTA DE ACCION COMUNAL VEREDA LOS GUAMOS,NO,N.A,NO,NO,70,SUCRE,70771,SUCRE,CARIBE,,338000000,30,-74.7475304130999,8.81432786159
4061,SALVAJINA TOURS,NO,N.A,NO,NO,19,CAUCA,19780,SUAREZ,PACÍFICA,,338000000,30,-76.695704437,2.953823595
4062,CHAPARRAL ,NO,N.A,NO,NO,70,SUCRE,70771,SUCRE,CARIBE,,338000000,30,-74.7475304130999,8.81432786159
4063,ORGANIZACION DE ETNIAS AFROCOLOMBIANAS DE SAN NICOLAS DE BARI,NO,N.A,NO,NO,23,CÓRDOBA,23417,LORICA,CARIBE,,338000000,30,-75.881624013,9.24749616
4064,ASOCIACION BRISAS DEL RIO OVEJAS ,NO,N.A,NO,NO,19,CAUCA,19780,SUAREZ,PACÍFICA,,338000000,30,-76.707831208,2.844640007
4065,IRRAMAKAT,NO,N.A,NO,NO,44,LA GUAJIRA,44001,RIOHACHA,CARIBE,,972000000,20,-72.743418219,11.373578715
4066,ASOCIACION DE USUARIOS CAMPESINOS ANUC ESPINAL,NO,N.A,NO,NO,73,TOLIMA,73268,ESPINAL,ANDINA,,338000000,30,-74.88576,4.15247
4067,ASOCIACION DE CAMPESINOS AFRODESCENDIENTE DE LA MOJANA ,NO,N.A,NO,NO,70,SUCRE,70708,SAN MARCOS,CARIBE,360,2030769231,550,-75.1724995490999,8.58922010214
4068,VEREDA LA ESPERANZA ,NO,N.A,NO,NO,5,ANTIOQUIA,5837,TURBO,ANDINA,,338000000,30,-76.6675390489999,8.097844832
4069,ASOCIACION DE PEQUENOS PRODUCTORES Y VICTIMAS DE LA  VEREDA LA ESCONDIDA ,NO,N.A,SI,SI,13,BOLÍVAR,13458,MONTECRISTO,CARIBE,42,1200000000,60,-74.521630724,8.288698127
4070,COMUNIDAD INDIGENA WAYUU ANSHIRRU CORREGIMIENTO DE TAPARAJIN URIBIA LA GUAJIRA,NO,N.A,NO,NO,44,LA GUAJIRA,44847,URIBIA,CARIBE,13,486000000,10,-71.6241666669999,11.931388889
4071,JUNTA DE ACCION COMUNAL BARRIO JUAN XXLLL SUCRE ,NO,N.A,NO,NO,70,SUCRE,70771,SUCRE,CARIBE,,338000000,30,-74.7475304130999,8.81432786159
4072,ARBEY ENRIQUEZ PAYAN,NO,N.A,NO,NO,19,CAUCA,19001,POPAYÁN,PACÍFICA,50,1014000000,90,-76.5919476395,2.4717030737
4073,JUNTA DE ACCION COMUNAL ALMENDROS PRIMERA ETAPA,NO,N.A,NO,NO,8,ATLÁNTICO,8758,SOLEDAD,CARIBE,800,3692307692,1000,-74.7784245386999,10.9069070367
4074,TAYAICHIMANA,NO,N.A,NO,NO,44,LA GUAJIRA,44001,RIOHACHA,CARIBE,,972000000,20,-72.742671215,11.3817057419999
4075,JUNTA DE ACCION COMUNAL VEREDA CALIFORNIA,NO,N.A,NO,NO,5,ANTIOQUIA,5837,TURBO,ANDINA,,338000000,30,-76.678391808,7.972732816
4076,COMUNIDAD COMEJEN ,NO,N.A,NO,NO,44,LA GUAJIRA,44001,RIOHACHA,CARIBE,,338000000,30,-72.943240521,11.524766601
4077,JUNTA DE ACCION COMUNAL BARRIO AMAURY GARCIA,NO,N.A,NO,NO,23,CÓRDOBA,23807,TIERRALTA,CARIBE,190,3718000000,330,-76.0507423539999,8.18228218
4079,COMUNIDAD INDIGENA WAWEPIAPAA ,NO,N.A,NO,NO,44,LA GUAJIRA,44090,DIBULLA,CARIBE,,972000000,20,-73.376214876,11.2166242359999
4080,SANTA CLARA 2,NO,N.A,NO,NO,44,LA GUAJIRA,44001,RIOHACHA,CARIBE,90,1800000000,90,-72.81511,11.46514
4081,ASOCIACION AGROPECUARIA DE COROCITO AGROCOR,NO,N.A,NO,NO,13,BOLÍVAR,13430,MAGANGUÉ,CARIBE,,972000000,20,-74.7472952357999,9.16951220298999
4082,JUNTA DE ACCION COMUNAL DEL CORREGIMIENTO DE ROTINET,NO,N.A,NO,NO,8,ATLÁNTICO,8606,REPELON,CARIBE,700,3840000000,1040,-75.0723819349999,10.526093442
4083,ALAMOULIA,NO,N.A,NO,NO,44,LA GUAJIRA,44001,RIOHACHA,CARIBE,,972000000,20,-72.7322036279999,11.409914868
4084,JUNTA DE ACCION COMUNAL DEL BARRIO EL TACON DEL MUNICIPIO DE PONEDERA DEPARTAMENTO DEL ATLANTICO ,NO,N.A,NO,NO,8,ATLÁNTICO,8560,PONEDERA,CARIBE,,338000000,30,-74.750460429,10.636539058
4085,KEMIOMANA,NO,N.A,NO,NO,44,LA GUAJIRA,44001,RIOHACHA,CARIBE,,972000000,20,-72.7471149819999,11.4412082529999
4086,BUMKUANEZHAKA,NO,N.A,NO,NO,44,LA GUAJIRA,44090,DIBULLA,CARIBE,,972000000,20,-73.4357903079999,11.0432966379999
4087,ASOCIACION AGROPECUARIA DE COROCITO ,NO,N.A,NO,NO,13,BOLÍVAR,13430,MAGANGUÉ,CARIBE,34,1458000000,30,-74.7472952357999,9.16951220298999
4088,11 DE NOVIEMBRECOLDESA,NO,N.A,NO,NO,5,ANTIOQUIA,5837,TURBO,ANDINA,,338000000,30,-76.6440199999999,8.03032999999999
4089,JUNTA ACCION COMUNAL VEREDA LA CABANA,NO,N.A,NO,NO,19,CAUCA,19075,BALBOA,PACÍFICA,80,1600000000,130,-77.222830403,2.096648157
4090,ASOCOMUAL PONEDERA ,NO,N.A,NO,NO,8,ATLÁNTICO,8560,PONEDERA,CARIBE,,972000000,20,-74.7984729079,10.594651051
4091,ASOCIACION CAMPESINA TIERRA ADENTRO ,NO,N.A,NO,NO,23,CÓRDOBA,23574,PUERTO ESCONDIDO,CARIBE,,338000000,30,-76.1940591246,8.98866773059
4092,JUNTA DE ACCION COMUNAL DE LA  URBANIZACION SANTA INES,NO,N.A,NO,NO,8,ATLÁNTICO,8758,SOLEDAD,CARIBE,,338000000,30,-74.774409363,10.9324510739999
4093,JUNTA DE ACCION COMUNAL DEL BARRIO COSTA AZUL MAGANGUE,NO,N.A,NO,NO,13,BOLÍVAR,13430,MAGANGUÉ,CARIBE,500,2695384615,730,-74.7472952357999,9.16951220298999
4094,JUNTA DE ACCION COMUNAL DEL CORREGIMIENTO LABARCES ,NO,N.A,SI,SI,70,SUCRE,70713,SAN ONOFRE,CARIBE,560,3138461538,850,-75.540719357,9.982251613
4095,FUNDACION FUNDANCO CAMINOS,NO,N.A,NO,NO,66,RISARALDA,66001,PEREIRA,ANDINA,,338000000,30,-75.685617695,4.784943803
4096,JUNTA DE ACCION COMUNAL BARRIO BERNARDO DUQUE,NO,N.A,NO,NO,23,CÓRDOBA,23660,SAHAGÚN,CARIBE,400,2326153846,630,-75.4447592949999,8.948488785
4097,JUNTA DE ACCION COMUNAL EL CERRO,NO,N.A,NO,NO,5,ANTIOQUIA,5861,VENECIA,ANDINA,95,1600000000,130,-75.7079999999999,5.95675
4098,JUNTA DE ACCION COMUNAL VEREDA EL GOLPE ,NO,N.A,NO,NO,23,CÓRDOBA,23678,SAN CARLOS,CARIBE,70,1600000000,130,-75.6977899999999,8.7997
4099,FUNDACION FUNDANCO CAMINOS,NO,N.A,NO,NO,66,RISARALDA,66001,PEREIRA,ANDINA,,338000000,30,-75.7525280469999,4.714060002
4100,ASOCIACION DE MUJERES PARA EL DESARROLLO COMUNITARIO DEL TUNO,NO,N.A,NO,NO,19,CAUCA,19532,PATIA,PACÍFICA,,338000000,30,-77.0579270804,2.14816539792
4101,TOROKI,NO,N.A,NO,NO,44,LA GUAJIRA,44001,RIOHACHA,CARIBE,,338000000,30,-72.8340351159999,11.497030131
4102,ASOCIACION AGROECOLOGICA Y ECOTURISTICA CAMPESINA LA SABANA,NO,N.A,NO,NO,19,CAUCA,19001,POPAYÁN,PACÍFICA,,338000000,30,-76.5843107999999,2.544492671
4103,ASOCIACION DE TRABAJADORES CAMPESINOS DEL MUNICIPIO DE CAJIBIO DEPARTAMENTO DEL CAUCA ATCC,NO,N.A,NO,NO,19,CAUCA,19130,CAJIBÍO,PACÍFICA,40000,0,,-76.560102633,2.61929605800003
4104,JUNTA DE ACCION COMUNAL EL VERGEL,NO,N.A,NO,NO,5,ANTIOQUIA,5861,VENECIA,ANDINA,50,676000000,60,-75.7761893391,5.95593240831
4105,IPAMANA,NO,N.A,NO,NO,44,LA GUAJIRA,44001,RIOHACHA,CARIBE,28,676000000,60,-72.8913734909999,11.43962763
4106,JAC DE LA VEREDA PLATANILLAL,NO,N.A,NO,NO,41,HUILA,41001,NEIVA,ANDINA,33,676000000,60,-75.1813199999999,2.95448
4107,CORPORACION MONTEVERDE ,NO,N.A,NO,NO,13,BOLÍVAR,13430,MAGANGUÉ,CARIBE,,338000000,30,-74.6893445449999,9.308387093
4108,VEREDA AGUAS DULCE EL TRES,NO,N.A,NO,NO,5,ANTIOQUIA,5837,TURBO,ANDINA,,972000000,20,-76.6230683,8.0256217
4109,ASOCIACION DE MUJERES RURALES EMPRENDEDORAS DE MORINDO,NO,N.A,SI,SI,23,CÓRDOBA,23419,LOS CÓRDOBAS,CARIBE,30,676000000,60,-76.15975,8.88649
4110,CONSEJO COMUNITARIO LA MOLINA ,NO,N.A,NO,NO,70,SUCRE,70678,SAN BENITO ABAD,CARIBE,,338000000,30,-74.9646939831999,8.83563491948
4111,JUNTA DE ACCION COMUNAL PALMICHAL VENECIA ,NO,N.A,NO,NO,5,ANTIOQUIA,5861,VENECIA,ANDINA,70,1014000000,90,-75.7175799999999,5.97426
4112,CORREGIMIENTO BUGRE,NO,N.A,NO,NO,23,CÓRDOBA,23189,CIÉNAGA DE ORO,CARIBE,,338000000,30,-75.6077990003999,8.84181687317
4114,CABILDO FLORES LA GALLERA,NO,N.A,NO,NO,70,SUCRE,70001,SINCELEJO,CARIBE,600,3433846154,930,-75.41613599,9.241987073
4115,TEST FORMULARIO,NO,N.A,NO,NO,68,SANTANDER,68081,BARRANCABERMEJA,ANDINA,,338000000,30,-73.72459,7.04255
4116,CABILDO MENOR BUENAVISTA ,NO,N.A,NO,NO,70,SUCRE,70001,SINCELEJO,CARIBE,,338000000,30,-75.4317479210999,9.31671194315
4117,COMUNIDAD INDIGENA PUTUMAYO LAGUNA FLOR,NO,N.A,NO,NO,70,SUCRE,70001,SINCELEJO,CARIBE,,338000000,30,-75.46608,9.33386999999999
4118,JUNTA DE ACCION COMUNAL DE LA AGUADA,NO,N.A,NO,NO,19,CAUCA,19693,SAN SEBASTIAN,PACÍFICA,28,1458000000,30,-76.651609519,1.873813287
4119,JUNTA DE ACCION COMUNAL VEREDA RIO NEGRO CAQUETA,NO,N.A,NO,NO,19,CAUCA,19693,SAN SEBASTIAN,PACÍFICA,,338000000,30,-76.6975823279999,1.86206993
4120,JUNTA DE ACCION COMUNAL LA CUTIGA,NO,N.A,NO,NO,68,SANTANDER,68406,LEBRÍJA,ANDINA,,338000000,30,-73.2181999999999,7.11363
4121,JUNTA DE ACCION COMUNAL DE CARRON SECTOR ALTO,NO,N.A,NO,NO,25,CUNDINAMARCA,25785,TABIO,ANDINA,,338000000,30,-74.0844964801,4.95152004577
4122,SABANETA,NO,N.A,NO,NO,5,ANTIOQUIA,5631,SABANETA,ANDINA,,338000000,30,-75.6109,6.1526
4123,ORGANIZACION DE LA ETNIA AFROCOLOMBIANA RESIDENTE EN EL MUNICIPIO DE LORICA ,NO,N.A,NO,NO,23,CÓRDOBA,23417,LORICA,CARIBE,,338000000,30,-75.9097771403999,9.16502857213
4124,JUNTA DE ACCION COMUNAL DEL BARRIO SAN JOSE DE PUERTO ALEGRE ,NO,N.A,NO,NO,8,ATLÁNTICO,8560,PONEDERA,CARIBE,,338000000,30,-74.7508399999999,10.6419999999999
4125,JUNTA DE ACCION COMUNAL CORREGIMIENTO BAJO LA PUREZA,NO,N.A,NO,NO,70,SUCRE,70771,SUCRE,CARIBE,,338000000,30,-74.7475304130999,8.81432786159
4126,VEREDA HACIENDA CURRULAO ,NO,N.A,NO,NO,5,ANTIOQUIA,5837,TURBO,ANDINA,,972000000,20,-76.61333,8.00564
4127,JUNTA DE ACCION COMUNAL PARCELAS LA NAVIDAD,NO,N.A,NO,NO,70,SUCRE,70771,SUCRE,CARIBE,,338000000,30,-74.7475304130999,8.81432786159
4128,AÑOS LUZ FOTOVOLTAICOS ,NO,N.A,NO,NO,19,CAUCA,19532,PATIA,PACÍFICA,2000000,0,,-77.0579270804,2.14816539792
4129,JUNTA DE ACCION COMUNAL VEREDA CALLELARGA ,NO,N.A,NO,NO,70,SUCRE,70708,SAN MARCOS,CARIBE,,338000000,30,-75.314987349,8.599731259
4131,JUNTA DE ACCION COMUNAL GUACHARACAL SECTOR2,NO,N.A,NO,NO,23,CÓRDOBA,23678,SAN CARLOS,CARIBE,380,2215384615,600,-75.672664639,8.552691146
4132,IGLESIA PENTECOSTES UNIDA INTERNACIONAL ,NO,N.A,NO,NO,5,ANTIOQUIA,5837,TURBO,ANDINA,,338000000,30,-76.7239204341999,7.99818802173
4133,VEREDA 23 DE ENERO  ,NO,N.A,NO,NO,5,ANTIOQUIA,5837,TURBO,ANDINA,100,2028000000,180,-76.7239204341999,7.99818802173
4135,ASOCIACION DE TRABAJADORES CAMPESINOS DE PIENDAMO ,SI,Campesinos,NO,SI,19,CAUCA,19548,PIENDAMO,PACÍFICA,370,5408000000,480,-76.6038499999999,2.67604
4136,COMUNIDAD KASUSHI,NO,N.A,NO,NO,44,LA GUAJIRA,44847,URIBIA,CARIBE,25,972000000,20,-72.0971742979999,12.186221822
4137,ASOCIACION PARA EL DESARROLLO DE LA MUJER CAMPESINA Y POPULAR DE LA UNION,NO,N.A,SI,SI,70,SUCRE,70400,LA UNIÓN,CARIBE,38,676000000,60,-75.283222116,8.81199779886
4138,JUNTA DE ACCION COMUNAL DE LA VENTA DE CAJIBIO,NO,N.A,NO,NO,19,CAUCA,19130,CAJIBÍO,PACÍFICA,,338000000,30,-76.549629491,2.588667237
4139,COMUNIDAD EL TABLAZO 2 ,NO,N.A,NO,NO,44,LA GUAJIRA,44001,RIOHACHA,CARIBE,,972000000,20,-72.9587631226,11.2429725814
4140,JUNTA DE ACCION COMUNAL VEREDA LAS PAVAS,NO,N.A,NO,NO,70,SUCRE,70265,GUARANDA,CARIBE,100,2028000000,180,-74.5692749319999,8.47190800299999
4141,COMITE DE DESARROLLO Y CONTROL CONTRA LAS EMPRESAS  PRESTADORAS DE SERVICIOS PUBLICOS DE SOLEDAD  Y EL DEPARTAMENTO DEL ATLANTICO. ,NO,N.A,NO,NO,8,ATLÁNTICO,8758,SOLEDAD,CARIBE,,338000000,30,-74.7784245386999,10.9069070367
4142,ASOAGRIPI ,NO,N.A,NO,NO,70,SUCRE,70678,SAN BENITO ABAD,CARIBE,,338000000,30,-74.9646939831999,8.83563491948
4143,ASOCIACION AGROPECUARIA DE  MUJERES EMPRENDEDORAS LA SOLERA,NO,N.A,NO,NO,70,SUCRE,70124,CAIMITO,CARIBE,,338000000,30,-75.131910629,8.79231159876
4144,CONSEJO COMUNITARIO MANOS AMIGAS DEL PATIA GRANDE,NO,N.A,SI,SI,52,NARIÑO,52427,MAGUI,PACÍFICA,650,2400000000,120,-78.18236,1.7653
4145,ASOCIACION ACUEDUCTO LA VENTA EL COFRE,NO,N.A,NO,NO,19,CAUCA,19130,CAJIBÍO,PACÍFICA,,338000000,30,-76.5330824419999,2.587900568
4146,CONSEJO COMUNITARIO LA VOZ DE LOS NEGROS,SI,Victimas,NO,SI,52,NARIÑO,52427,MAGUI,PACÍFICA,450,2400000000,120,-78.18236,1.7653
4147,ASOCIACION CAMPESINA VILLA FUTURO GUARTINAJA,NO,N.A,NO,NO,70,SUCRE,70678,SAN BENITO ABAD,CARIBE,,338000000,30,-74.9646939831999,8.83563491948
4148,CONSEJO COMUNITARIO UNION PATIA VIEJO,NO,N.A,NO,NO,52,NARIÑO,52427,MAGUI,PACÍFICA,700,2400000000,120,-78.18236,1.7653
4149,JUNTA DE ACCION COMUNAL VEREDA CALLELARGA,NO,N.A,NO,NO,70,SUCRE,70708,SAN MARCOS,CARIBE,32,676000000,60,-75.3144862799999,8.5999019
4150,CHAPARRAL ,NO,N.A,NO,NO,70,SUCRE,70771,SUCRE,CARIBE,192,3380000000,300,-74.7475304130999,8.81432786159
4151,CONSEJO COMUNITARIO LA AMISTAD,SI,Victimas,NO,SI,52,NARIÑO,52427,MAGUI,PACÍFICA,250,2400000000,120,-78.18236,1.7653
4152,CONSEJO COMUNITARIO INTEGRACION DEL TELEMBI,NO,N.A,NO,NO,52,NARIÑO,52621,ROBERTO PAYAN,PACÍFICA,800,2400000000,120,-78.2450199999999,1.69603
4153,ASOCIACION ACUEDUCTO LA VENTA EL COFRE ,NO,N.A,SI,SI,19,CAUCA,19130,CAJIBÍO,PACÍFICA,1100,3470769231,940,-76.5666563,2.5628279
4154,YATTASHI,NO,N.A,NO,NO,44,LA GUAJIRA,44001,RIOHACHA,CARIBE,,338000000,30,-72.8889455,11.4913861
4155,V. CARABALLO,NO,N.A,NO,NO,5,ANTIOQUIA,5837,TURBO,ANDINA,,0,,-76.6058029,8.00834420000007
4156,ASOPAP. ASOCIACION DE PRODUCTORES AGROPECUARIOS EL PICACHO,NO,N.A,NO,NO,19,CAUCA,19548,PIENDAMO,PACÍFICA,,338000000,30,-76.5647189816999,2.71445727343
4157,ASOCIACION DE PRODUCTORES DE FAMILIAS GUARDABOSQUES DE LA CUENCA DEL RIO NECHIASOBOSQUES,NO,N.A,NO,NO,5,ANTIOQUIA,5250,EL BAGRE,ANDINA,,338000000,30,-74.6642769862999,7.70463361957
4158,JAC DEL CORREGIMIENTO DE LA PALMA ,NO,N.A,NO,NO,70,SUCRE,70771,SUCRE,CARIBE,,338000000,30,-74.7475304130999,8.81432786159
4159,JUNTA DE ACCION COMUNAL  DE LA VEREDA DE RIO BLANCO,NO,N.A,NO,NO,19,CAUCA,19001,POPAYÁN,PACÍFICA,,338000000,30,-76.551634562,2.505824848
4160,ASOCIACION CAMPESINA PARA EL DESARROLLO RURAL,NO,N.A,SI,SI,19,CAUCA,19130,CAJIBÍO,PACÍFICA,300,4732000000,420,-76.5911679999999,2.567221
4161,JUNTA DE ACCION COMUNAL DE LA VEREDA POTRERILLO,NO,N.A,NO,NO,19,CAUCA,19693,SAN SEBASTIAN,PACÍFICA,34,676000000,60,-76.826066092,1.780076207
4162,ASOCIACION COMUNAL URBANIZACION LA GLORIA,NO,N.A,NO,NO,23,CÓRDOBA,23162,CERETÉ,CARIBE,135,2704000000,240,-75.8345770594,8.89101500003
4163,RESGUARDO INDIGENA PERRATPU ,NO,N.A,NO,NO,44,LA GUAJIRA,44001,RIOHACHA,CARIBE,250,4394000000,390,-72.9587631226,11.2429725814
4164,ASOCIACION DE AUTORIDADES TRADICIONALES INDIGENAS WAYUU SUULIWOU LAULAAYUU,NO,N.A,NO,NO,44,LA GUAJIRA,44001,RIOHACHA,CARIBE,,972000000,20,-72.90635,11.5449
4165,CONCEJO MUNICIPAL BARAYA HUILA,NO,N.A,NO,NO,41,HUILA,41078,BARAYA,ANDINA,,338000000,30,-75.049409964,3.169312272
4166,JUNTA DE ACCION COMUNAL VEREDA LA OSCURA A ABAJO,NO,N.A,NO,NO,23,CÓRDOBA,23555,PLANETA RICA,CARIBE,,338000000,30,-75.6123600604999,8.29029455921
4167,JUNTA DE ACCION COMUNAL VEREDA EL LIBANO ,NO,N.A,NO,NO,76,VALLE DEL CAUCA,76275,FLORIDA,PACÍFICA,150,2366000000,210,-76.2349999999999,3.32148
4168,ASPROCIG,NO,N.A,NO,NO,23,CÓRDOBA,23417,LORICA,CARIBE,300,5408000000,480,-75.814756035,9.237878536
4169,JUNTA DE ACCION COMUNAL VEREDA ALTAMIRA MUNICIPIO DE COLOMBIA ,NO,N.A,NO,NO,41,HUILA,41206,COLOMBIA,ANDINA,,972000000,20,-74.75838,3.24454
4170,SALUD OPTIMA INTEGRAL ,NO,N.A,NO,NO,11,BOGOTÁ D.C.,11001,BOGOTÁ D.C.,ANDINA,,338000000,30,-74.1810758586999,4.31611082832
4171,JAC BARRIO MANO DE DIOS ,NO,N.A,NO,NO,70,SUCRE,70771,SUCRE,CARIBE,,338000000,30,-74.7203599999999,8.81236
4172,JUNTA DE ACCION COMUNAL DE LA VEREDA LA CUSUMBE ,NO,N.A,NO,NO,19,CAUCA,19693,SAN SEBASTIAN,PACÍFICA,25,676000000,60,-76.8001234999999,1.780164
4173,COMUNIDAD INDIGENA JIKARU,NO,N.A,SI,SI,44,LA GUAJIRA,44430,MAICAO,CARIBE,80,1200000000,60,-72.2274491999999,11.3679218
4174,NUEVA ESPERANZA ,NO,N.A,NO,NO,5,ANTIOQUIA,5837,TURBO,ANDINA,,972000000,20,-76.7239204341999,7.99818802173
4175,COMUNIDAD INDIGENA AYWJAWASHI,NO,N.A,NO,NO,70,SUCRE,70001,SINCELEJO,CARIBE,160,3042000000,270,-75.4117849149999,9.272610645
4176,VEREDA HONDURAS COMUNAL SAN JORGE ,NO,N.A,NO,NO,5,ANTIOQUIA,5837,TURBO,ANDINA,,338000000,30,-76.6778349859999,7.986994983
4177,ASOCIACION DE PESCADORES Y AGRICULTORES DE CAIMITO ,NO,N.A,NO,NO,70,SUCRE,70124,CAIMITO,CARIBE,,338000000,30,-75.131910629,8.79231159876
4178,JUNTA DE ACCION COMUNAL LA AMALIA MUNICIPIO DE VENECIA,NO,N.A,NO,NO,5,ANTIOQUIA,5861,VENECIA,ANDINA,100,1600000000,130,-75.71938,5.95112
4179,JUNTA DE ACCION COMUNAL DEL CGT. CALZON  BLANCO,NO,N.A,NO,NO,70,SUCRE,70771,SUCRE,CARIBE,,338000000,30,-74.637354899,8.959437743
4180,JUNTA DE ACCION COMUNAL VEREDA MIRAFLOREZ MUNICIPIO DE VENECIA,NO,N.A,NO,NO,5,ANTIOQUIA,5861,VENECIA,ANDINA,37,676000000,60,-75.733017211,5.935141227
4181,JUNTA DE ACCION COMUNAL LAS CAMELIAS TURBO ANTIOQUIA ,NO,N.A,NO,NO,5,ANTIOQUIA,5837,TURBO,ANDINA,180,3380000000,300,-76.7239204341999,7.99818802173
4182,VEREDA EL AGRADO ,NO,N.A,NO,NO,19,CAUCA,19548,PIENDAMO,PACÍFICA,,338000000,30,-76.5647189816999,2.71445727343
4183,ASOCIACION DE CAMPESINOS CRISTIANOS DE LA UNION DE SUCRE,NO,N.A,NO,NO,70,SUCRE,70400,LA UNIÓN,CARIBE,,338000000,30,-75.286225712,8.84899504999999
4184,ASODESRA ,NO,N.A,SI,SI,23,CÓRDOBA,23807,TIERRALTA,CARIBE,130,2704000000,240,-76.0872942999999,8.1160181
4185,COMUNIDAD DE MOCHOMANA,NO,N.A,NO,NO,44,LA GUAJIRA,44001,RIOHACHA,CARIBE,,972000000,20,-72.792108782,11.399901539
4186,ASODESRA ,NO,N.A,NO,NO,23,CÓRDOBA,23807,TIERRALTA,CARIBE,,338000000,30,-76.0872942999999,8.1160181
4187,CURRULAO ,NO,N.A,NO,NO,5,ANTIOQUIA,5837,TURBO,ANDINA,3000,1800000000,90,-76.63567,7.99614
4188,JUNTA DE ACCION  PUEBLO NUEVO SUCRE ,NO,N.A,NO,NO,70,SUCRE,70771,SUCRE,CARIBE,,338000000,30,-74.7475304130999,8.81432786159
4189,ASOCIACION PARCELACION ALDEAS CAMPESINAS EL BOSQUE.,NO,N.A,NO,NO,5,ANTIOQUIA,5652,SAN FRANCISCO,ANDINA,29,676000000,60,-75.10097,5.96497
4190,JUNTA DE ACCION COMUNAL DE LA URBANIZACION VILLAS DE SOLEDAD ,NO,N.A,NO,NO,8,ATLÁNTICO,8758,SOLEDAD,CARIBE,300,5070000000,450,-74.7784245386999,10.9069070367
4191,CENTRAL COOPERATIVA INDIGENA DEL CAUCA,NO,N.A,NO,NO,19,CAUCA,19548,PIENDAMO,PACÍFICA,3038,3360000000,910,-76.5647189816999,2.71445727343
4192,ASOCIACION CAMPESINA DEL CORREGIMIENTO LOS ALFEREZ MILADIS ,NO,N.A,NO,NO,70,SUCRE,70124,CAIMITO,CARIBE,37,676000000,60,-75.1168799999999,8.79064999999999
4193,ASOCIACION CAMPESINA DEL CORREGIMIENTO LOS ALFEREZ MILADIS ,NO,N.A,NO,NO,70,SUCRE,70124,CAIMITO,CARIBE,,338000000,30,-75.1168799999999,8.79064999999999
4194,JUNTA ACCION COMUNAL VEREDA RANCHO LA TIA ,NO,N.A,NO,NO,70,SUCRE,70678,SAN BENITO ABAD,CARIBE,,338000000,30,-74.9646939831999,8.83563491948
4195,ASOCIACION DE AGRICULTORES Y PESCADORES DE LA MEJIA ,NO,N.A,NO,NO,70,SUCRE,70124,CAIMITO,CARIBE,300,5070000000,450,-75.131910629,8.79231159876
4196,JUNTA DE ACCION COMUNAL GUAMANGA 2,NO,N.A,NO,NO,13,BOLÍVAR,13244,CARMEN DE BOLÍVAR,CARIBE,,972000000,20,-75.273751927,9.816993372
4197,ALCALDIA MUNICIPAL DE SAN JUAN DE URABA,NO,N.A,NO,NO,5,ANTIOQUIA,5659,SAN JUAN DE URABA,ANDINA,,338000000,30,-76.5286273149999,8.76235156099999
4198,FEDERECION DE ORGANIZACIONES SOCILAESNY SOLIDARIAS AFROPATIA FESAP,NO,N.A,NO,NO,19,CAUCA,19532,PATIA,PACÍFICA,20,338000000,30,-77.0579270804,2.14816539792
4199,FUNDACION COMUNITARIA DE MUJERES AFRO DE LA GUAJIRA ,NO,N.A,NO,NO,44,LA GUAJIRA,44001,RIOHACHA,CARIBE,,338000000,30,-72.9265599999999,11.13405
4200,ASOCIACION CUNICOLA SENOR CONEJO,NO,N.A,NO,NO,76,VALLE DEL CAUCA,76275,FLORIDA,PACÍFICA,,338000000,30,-76.1647741371999,3.30410462308
4201,JUNTA DE ACCION COMUNAL URBANIZACION SOLEDAD 2000,NO,N.A,NO,NO,8,ATLÁNTICO,8758,SOLEDAD,CARIBE,,338000000,30,-74.7784245386999,10.9069070367
4203,ASOCIACION DE AUTORIDADES TRADICIONES WAYUU PALAIMA,NO,N.A,NO,NO,44,LA GUAJIRA,44847,URIBIA,CARIBE,35,1458000000,30,-71.698611111,12.336944444
4204,ACAMVICON,NO,N.A,NO,NO,70,SUCRE,70678,SAN BENITO ABAD,CARIBE,,338000000,30,-75.007547732,8.982476583
4205,CARLOS ANDRES CRESPO MEDINA ,NO,N.A,NO,NO,5,ANTIOQUIA,5837,TURBO,ANDINA,,338000000,30,-76.63567,7.99614
4206,ASOCIACION DE AUTORIDADES TRADICIONALES WAYUU PALAIMA,NO,N.A,NO,NO,44,LA GUAJIRA,44847,URIBIA,CARIBE,63,1200000000,60,-71.7133333329999,12.342222222
4207,JUNTA DE ACCION COMUNAL VILA ANGELA ,NO,N.A,NO,NO,70,SUCRE,70001,SINCELEJO,CARIBE,500,2843076923,770,-75.395902613,9.318257186
4208,JUNTA DE ACCION COMUNAL VEREDA TRES LLANOS MUNICIPIO DE GACHANTIVA DEPARTAMENTO DE BOYACA,NO,N.A,NO,NO,15,BOYACÁ,15293,GACHANTIVÁ,ANDINA,60,1014000000,90,-73.5125520769999,5.770812602
